She: A History of Adventure,Job ,"Holly's trusted servant. Job is a working-class man and highly suspicious and judgmental of non-English peoples. He is also a devout Protestant. Of all the travellers, he is especially disgusted by the Amahagger and fearful of She."
She: A History of Adventure,Billali ,an elder of one of the Amahagger tribes.
She: A History of Adventure,Ustane ,"an Amahagger maiden. She becomes romantically attached to Leo, caring for him when he is injured, acting as his protector, and defying She to stay with him."
She: A History of Adventure,Kallikrates ,"an ancient Greek, the husband of Amenartas, and ancestor of Leo. Two thousand years ago, he and Amenartas fled Egypt, seeking a haven in the African interior where they met Ayesha. There, She fell in love with him, promising to give him the secret of immortality if he would kill Amenartas. He refused, and, enraged, She struck him down."
She: A History of Adventure,Amenartas ,"an ancient Egyptian priestess and ancestress of the Vincey family. As a priestess of Isis, she was protected from the power of She. When Ayesha slew Kallikrates, she expelled Amenartas from her realm. Amenartas gave birth to Kallikrates' son, beginning the line of the Vinceys (Leo's ancestors)."
Mary Stuart (play),Mary Stuart (Mary,Queen of Scots)
Mary Stuart (play),Mortimer,Amias' nephew (not a historical figure)
Mary Stuart (play),Hanna Kennedy,based on Mary's servant Jane Kennedy.
The Noble Spanish Soldier,Cardinal,advisor to the King
The Noble Spanish Soldier,Roderigo,"Don of Spain, supporter of the King"
The Noble Spanish Soldier,Valasco,"Don of Spain, supporter of the King"
The Noble Spanish Soldier,Lopez,"Don of Spain, supporter of the King"
The Noble Spanish Soldier,Marquis Daenia,member of the Faction
The Noble Spanish Soldier,Alba,"Don of Spain, member of the Faction"
The Noble Spanish Soldier,Carlo,"Don of Spain, member of the Faction"
The Noble Spanish Soldier,Alanzo,"Captain of the Guard, member of the Faction"
The Noble Spanish Soldier,Sebastian,illegitimate son of the King
The Noble Spanish Soldier,Balthazar,a Spanish soldier
The Noble Spanish Soldier,Cornego,servant to Onaelia
The Noble Spanish Soldier,Cockadillio,a courtier
The Noble Spanish Soldier,Onaelia,"niece to the Duke of Medina, mother of Sebastian"
The Noble Spanish Soldier,Juanna,maid to Onaelia
The Noble Spanish Soldier,Attendants,guards
Agnes Grey,Agnes Grey,"Main protagonist and narrator of the story. She is the younger daughter of Richard Grey, and is determined to take care of herself, to save trouble for her mother."
Agnes Grey,Edward Weston,"A country parson whom Agnes meets while visiting the poor near the Murray's estate. He and Agnes fall in love, but Agnes believes that he loves the beautiful Rosalie Murray. In the end, he and Agnes marry."
Agnes Grey,Richard Grey,"Agnes’ father, a poor parson who loses his patrimony in a disastrous speculation which ruined his health."
Agnes Grey,Alice Grey,"Agnes’ mother, a lady who left her family to marry Richard Grey, and who opens a school with Agnes after her husband's death."
Agnes Grey,Matilda Murray,"The younger daughter of the Murray family. She is a tom-boy who has learned to swear from her father and the outdoors servant men. She does not want to learn anything, but is forced to by Agnes’ being there. She is very fond of horses and wants more than anything to go hunting with her father."
Agnes Grey,John Murray,Older of the two Murray boys. He is sent to school about a year after Agnes comes to be his family's governess.
Agnes Grey,Charles Murray,The younger of the two Murray boys. He is sent to school about two years after Agnes comes to the Murray household.
Agnes Grey,Sir Thomas Ashby,"Rosalie's husband. He has a terrible character, which Rosalie knows about when she marries him. While he is always talking about different women, he gets furious and jealous if Rosalie mentions one other man."
Agnes Grey,Nancy Brown,"An older woman whom Agnes befriends. In her house, Agnes and Mr. Weston meet. She is a great admirer of Mr. Weston's."
Agnes Grey,Tom Bloomfield,"The oldest Bloomfield child. He is cruel to animals, something Agnes tries to stop, but fails as he is encouraged by his parents and his uncle."
Adam Bede,Adam Bede ,"described as a tall, stalwart, moral, and unusually competent carpenter. He is 26 years old at the beginning of the novel, and bears an 'expression of large-hearted intelligence.'"
Adam Bede,Seth Bede ,"Adam's younger brother, and is also a carpenter, but he is not particularly competent, and '...his glance, instead of being keen, is confiding and benign.'"
Adam Bede,Lisbeth Bede ,"Adam's and Seth's mother. She is 'an anxious, spare, yet vigorous old woman, clean as a snowdrop.'"
Adam Bede,Thias (Matthias) Bede ,"Adam's and Seth's father. He has become an alcoholic, and drowns in Chapter IV while returning from a tavern."
Adam Bede,Gyp ,"Adam's dog, who follows his every move, and looks '..up in his master's face with patient expectation.'"
Adam Bede,Totty Poyser ,their somewhat spoiled and frequently petulant toddler.
Adam Bede,'Old Martin' Poyser ,"Mr. Poyser's elderly father, who lives in retirement with his son's family."
Adam Bede,Hetty Sorrel ,"Mr. Poyser's orphaned niece, who lives and works at the Poyser farm. Her beauty, as described by George Eliot, is the sort 'which seems made to turn the heads not only of men, but of all intelligent mammals, even of women.'"
Adam Bede,Dinah Morris ,"another orphaned niece of the Poysers. She is also beautiful – 'It was one of those faces that make one think of white flowers with light touches of colour on their pure petals' – but has chosen to become an itinerant Methodist preacher, and dresses very plainly."
Adam Bede,Adolphus Irwine ,"the Rector of Broxton. He is patient and tolerant, and his expression is a 'mixture of bonhomie and distinction'. He lives with his mother and sisters."
Adam Bede,Arthur Donnithorne,"his grandson, stands to inherit the estate; he is twenty years old at the opening of the novel. He is a handsome and charming sportsman."
Adam Bede,Miss Lydia Donnithorne,"the old squire's daughter, is Arthur's unmarried aunt."
Adam Bede,Bartle Massey ,"the local schoolteacher, a misogynist bachelor who has taught Adam Bede."
Adam Bede,Jonathan Burge ,Adam's employer at a carpentry workshop. Some expect his daughter Mary to make a match with Adam Bede.
Saint Ronan's Well,Meg Dods,hostess of the Cleikum Inn
Saint Ronan's Well,Valentine Bulmer,afterwards Earl of Etherington
Saint Ronan's Well,Francis Tyrrel,his half-brother
Saint Ronan's Well,Captain Jekyl,the earl's friend
Saint Ronan's Well,Solmes,the earl's valet
Saint Ronan's Well,Mr Bindloose,sheriff's clerk and banker
Saint Ronan's Well,Clara Mowbray,his sister
Saint Ronan's Well,Hannah Irwin,their cousin
Saint Ronan's Well,Nelly Trotter,a fishwoman
Saint Ronan's Well,Mrs Margaret Blower,a widow
Saint Ronan's Well,Sir Bingo Binks,an English baronet
Saint Ronan's Well,Lady Binks,his wife
The Warden,Septimus Harding,"the quiet, music-loving Warden of Hiram's Hospital, who has two daughters and is also the precentor of Barchester Cathedral. He becomes the centre of a dispute concerning his substantial income as the hospital's warden."
The Warden,Archdeacon Theophilus Grantly,"Mr Harding's indefatigable son-in-law, married to Susan Grantley, originally Susan Harding. The archdeacon's father is the Bishop of Barchester. He does not agree with John Bold and stands opposed to his father-in-law relinquishing his office."
The Warden,Mrs Susan Grantly,Mr Harding's elder daughter and the Archdeacon's wife.
The Warden,John Bold,"a young surgeon, a zealous church reformer. He is interested in Eleanor Harding and later drops the suit."
The Warden,Mary Bold,John Bold's sister and friend to Eleanor.
The Warden,Eleanor Harding,"the romantic interest of John Bold, who is Mr Harding's younger daughter."
The Warden,Abraham Haphazard,a London barrister of high renown and Attorney General.
The Warden,Tom Towers,"the editor of the influential newspaper, The Jupiter. He writes an editorial deploring Harding as a greedy clergyman who receives more than he deserves in a sinecure post."
